timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1635235789623,313,S01_ClinicalTrials_T001b_Login_discovery_instance,200,OK,S01_ClinicalTrials 1-1,text,true,,2094,595,1,6,https://login.microsoftonline.com/common//discovery/instance?api-version=1.1&authorization_endpoint=https%3A%2F%2Flogin.microsoftonline.com%2Fd6226454-95de-49e5-a725-aa078e128080%2Foauth2%2Fv2.0%2Fauthorize,313,0,275
1635235789919,184,S03_Drugs_T001c_Login_openid_configuration,200,OK,S03_Drugs 3-1,text,true,,2568,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,184,0,0
1635235789920,208,S06_Company_T001c_Login_openid_configuration,200,OK,S06_Company 6-1,text,true,,2568,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,208,0,0
1635235789933,239,S04_Person_T001c_Login_openid_configuration,200,OK,S04_Person 4-1,text,true,,2567,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,239,0,0
1635235789938,238,S01_ClinicalTrials_T001c_Login_openid_configuration,200,OK,S01_ClinicalTrials 1-1,text,true,,2567,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,238,0,0
1635235790130,340,S06_Company_T001d_Login_authorize_1,200,OK,S06_Company 6-1,text,true,,51012,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6ImY5NTU4ZGY4LWNjYjctNDAzOC05OTRlLWM5NDQzYTJlZmVjNyIsInRzIjoxNjM1MjM1NzkwMTI5LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=9287a01f-6280-46ee-a3b9-a65344e4901d&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=20feb30d-354c-46ff-afb7-a3acce00b482&response_mode=fragment,319,0,0
1635235790115,418,S03_Drugs_T001d_Login_authorize_1,200,OK,S03_Drugs 3-1,text,true,,51025,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6IjhkOWJjZDNjLTM1ZTUtNGQ0ZC04ZDIyLWIyZTAzMTk0ODk1MyIsInRzIjoxNjM1MjM1NzkwMTA1LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=9da1d416-3edc-4d55-966c-d4131a7a1468&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=0798f5d2-21c1-44a5-9505-5969520f4bfc&response_mode=fragment,398,0,0
1635235790178,429,S01_ClinicalTrials_T001d_Login_authorize_1,200,OK,S01_ClinicalTrials 1-1,text,true,,50614,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6IjlhYTUzNWZjLWFkYmUtNDU2My04M2NjLWVjMTA0OTRiM2E3NSIsInRzIjoxNjM1MjM1NzkwMTc4LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=f06a78d6-0ddd-4219-945c-f5da64692511&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=8a5a6997-35d1-4abf-a619-c914b00e2b67&response_mode=fragment,407,0,0
1635235790182,545,S04_Person_T001d_Login_authorize_1,200,OK,S04_Person 4-1,text,true,,51018,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6IjMwMTkzODFlLTAyZTEtNDQyYy05Y2MzLWE2MjFjOGE0MzhhOSIsInRzIjoxNjM1MjM1NzkwMTc1LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=77f8a0cc-9f25-4d9b-8ac5-7d8afc8e2730&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=5d9f469e-7ec7-47a5-a2b9-ad629d79a23c&response_mode=fragment,526,0,0
1635235789928,885,S02_AncillaryData_T001c_Login_openid_configuration,200,OK,S02_AncillaryData 2-1,text,true,,2567,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,885,0,0
1635235789935,881,S05_Organization_T001c_Login_openid_configuration,200,OK,S05_Organization 5-1,text,true,,2567,801,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/v2.0/.well-known/openid-configuration,881,0,0
1635235790505,392,S06_Company_T001e_Login_GetCredentialType,200,OK,S06_Company 6-1,text,true,,2114,3798,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,392,0,0
1635235790614,475,S01_ClinicalTrials_T001e_Login_GetCredentialType,200,OK,S01_ClinicalTrials 1-1,text,true,,2114,3798,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,474,0,0
1635235790732,402,S04_Person_T001e_Login_GetCredentialType,200,OK,S04_Person 4-1,text,true,,2115,3800,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,402,0,0
1635235790899,400,S06_Company_T001f_Login_login,200,OK,S06_Company 6-1,text,true,,40598,3651,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,395,0,0
1635235790815,543,S02_AncillaryData_T001d_Login_authorize_1,200,OK,S02_AncillaryData 2-1,text,true,,51029,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6ImQ2YzFlOTNiLWE0NTgtNDRiNC05OGI2LWVhOTBmNDlkOWYwOSIsInRzIjoxNjM1MjM1NzkwODE1LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=fdb044f1-ed0e-41cd-bafa-5c09d08b1e9c&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=a7f21846-16fd-4849-95cd-75b7441deec3&response_mode=fragment,523,0,0
1635235790818,565,S05_Organization_T001d_Login_authorize_1,200,OK,S05_Organization 5-1,text,true,,50737,1422,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=id_token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com&state=eyJpZCI6IjFiY2Q3M2JkLTUyNDEtNDM0ZS05YTg1LTg2ZTg4MzVjNDZlZCIsInRzIjoxNjM1MjM1NzkwODE3LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3D&nonce=f2d002a0-e61f-4bef-86d2-fea9adb681e8&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&client-request-id=0e51db2b-745c-4312-93b0-55763ef25219&response_mode=fragment,538,0,0
1635235790546,847,S03_Drugs_T001e_Login_GetCredentialType,200,OK,S03_Drugs 3-1,text,true,,2115,3798,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,847,0,0
1635235791313,195,S06_Company_T001g_Login_kmsi,200,OK,S06_Company 6-1,text,true,,38117,3426,1,6,https://login.microsoftonline.com/kmsi,191,0,0
1635235791136,406,S04_Person_T001f_Login_login,200,OK,S04_Person 4-1,text,true,,40607,3653,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,403,0,0
1635235791090,446,S01_ClinicalTrials_T001f_Login_login,200,OK,S01_ClinicalTrials 1-1,text,true,,40594,3657,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,442,0,0
1635235791365,388,S02_AncillaryData_T001e_Login_GetCredentialType,200,OK,S02_AncillaryData 2-1,text,true,,2114,3800,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,388,0,0
1635235791424,382,S03_Drugs_T001f_Login_login,200,OK,S03_Drugs 3-1,text,true,,40608,3655,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,362,0,0
1635235791387,477,S05_Organization_T001e_Login_GetCredentialType,200,OK,S05_Organization 5-1,text,true,,2114,3798,1,6,https://login.microsoftonline.com/common/GetCredentialType?mkt=en-US,477,0,0
1635235791519,384,S06_Company_T001h_Login_authorize_2,200,OK,S06_Company 6-1,text,true,,8291,3515,1,6,https://ui1.prd.dna.informa-labs.com/auth.html#access_token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCIsImtpZCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCJ9.eyJhdWQiOiJodHRwczovL21lZW5ha3NoaW11cmFsaWRoYXJhbm1pbmR0ci5vbm1pY3Jvc29mdC5jb20vZWM5ZDY3YTYtNGRiMy00YzJiLTk2MjktODI5MDAzZTEwMjQ3IiwiaXNzIjoiaHR0cHM6Ly9zdHMud2luZG93cy5uZXQvZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwLyIsImlhdCI6MTYzNTIzNTQ5MSwibmJmIjoxNjM1MjM1NDkxLCJleHAiOjE2MzUyNDAxNjQsImFjciI6IjEiLCJhaW8iOiJBVFFBeS84VEFBQUFvaEpnZ0ZlZENESlRhQXoydkdMYjhmQU8xbDVqVjN2Q3BINkI5cGoybzd2WTZVcVZTUWk4eUo5eEVwNURoZnI0IiwiYW1yIjpbInB3ZCJdLCJhcHBpZCI6IjdmMmQxZThiLTQyMDktNDgyZi1iMWQ5LTQ3MGM5ODhhM2EwYSIsImFwcGlkYWNyIjoiMCIsImdpdmVuX25hbWUiOiJwZXJmNiIsImlwYWRkciI6IjUyLjMwLjIzMC4xNjMiLCJuYW1lIjoicGVyZjYiLCJvaWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJyaCI6IjAuQVZNQVZHUWkxdDZWNVVtbkphb0hqaEtBZ0lzZUxYOEpRaTlJc2RsSERKaUtPZ3BUQUtjLiIsInNjcCI6InVzZXIiLCJzdWIiOiJzOVR1MUdubFBjVXRlUVpoT2loU1VlY1JjRUlQM1Zwdk1rVjFQWDRLeUM0IiwidGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIiwidW5pcXVlX25hbWUiOiJwZXJmNkBtZWVuYWtzaGltdXJhbGlkaGFyYW5taW5kdHIub25taWNyb3NvZnQuY29tIiwidXBuIjoicGVyZjZAbWVlbmFrc2hpbXVyYWxpZGhhcmFubWluZHRyLm9ubWljcm9zb2Z0LmNvbSIsInV0aSI6InZxd0t3X2hfc2tHMzYyRzZkS1Y2QUEiLCJ2ZXIiOiIxLjAifQ.EPY4vL_FZi1RGEhqhugDlnvi_2DzM0XXlpRmwd3B80qaiA9A17LKK6vPmOysnYLwk240V9ydCqzZrW9Or3tJcOeYlXNJqBGWV9w1ArLWtgNelgSkXB5oMA-OfkNEaT7NLfbX_NyBY5qxt1Zey-mYDKLlRhn1H-oIZ2kgNBL_I55Uui9zKiMOkRfZdVub791ORQT_JisxtPM8KP-pRmotKCWDbCmoTwctSoYyMwdcSGEyL0qKhn2JP9-bho3nOVWLiVPLMH0IzJmAzqi1QzkLx1QaYcW9JRAUD66Qi08fDsW_468jd4HXC8rcDLh3-2hIXZ5XFABO5j_vJchwkrVAYg&token_type=Bearer&expires_in=4372&scope=https%3a%2f%2fmeenakshimuralidharanmindtr.onmicrosoft.com%2fec9d67a6-4db3-4c2b-9629-829003e10247%2fuser&client_info=eyJ1aWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJ1dGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIn0&state=eyJpZCI6ImZmZmVjMWNkLTlkNjEtNDZiNS1hYjlhLWJkZjVkNTRlOWRiYyIsInRzIjoxNjM1MjM1NzkxNTE4LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3d&session_state=3a1502e8-a1f1-4e56-8c72-f06f0fe190aa,364,0,0
1635235791519,364,S06_Company_T001h_Login_authorize_2-0,302,Found,S06_Company 6-1,text,true,,7205,3008,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/oauth2/v2.0/authorize?response_type=token&scope=https%3A%2F%2Fmeenakshimuralidharanmindtr.onmicrosoft.com%2Fec9d67a6-4db3-4c2b-9629-829003e10247%2Fuser+openid+profile&client_id=7f2d1e8b-4209-482f-b1d9-470c988a3a0a&redirect_uri=https%3A%2F%2Fui1.prd.dna.informa-labs.com%2Fauth.html&state=eyJpZCI6ImZmZmVjMWNkLTlkNjEtNDZiNS1hYjlhLWJkZjVkNTRlOWRiYyIsInRzIjoxNjM1MjM1NzkxNTE4LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0=&nonce=648ad2a3-725b-4b9a-a64b-002637509dff&client_info=1&x-client-SKU=MSAL.JS&x-client-Ver=1.4.14&login_hint=perf6%40meenakshimuralidharanmindtr.onmicrosoft.com&client-request-id=66e60f8f-082c-421c-8cf2-7c9e68b1d7b8&prompt=none&response_mode=fragment,364,0,0
1635235791888,15,S06_Company_T001h_Login_authorize_2-1,200,OK,S06_Company 6-1,text,true,,1086,507,1,6,https://ui1.prd.dna.informa-labs.com/auth.html#access_token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCIsImtpZCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCJ9.eyJhdWQiOiJodHRwczovL21lZW5ha3NoaW11cmFsaWRoYXJhbm1pbmR0ci5vbm1pY3Jvc29mdC5jb20vZWM5ZDY3YTYtNGRiMy00YzJiLTk2MjktODI5MDAzZTEwMjQ3IiwiaXNzIjoiaHR0cHM6Ly9zdHMud2luZG93cy5uZXQvZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwLyIsImlhdCI6MTYzNTIzNTQ5MSwibmJmIjoxNjM1MjM1NDkxLCJleHAiOjE2MzUyNDAxNjQsImFjciI6IjEiLCJhaW8iOiJBVFFBeS84VEFBQUFvaEpnZ0ZlZENESlRhQXoydkdMYjhmQU8xbDVqVjN2Q3BINkI5cGoybzd2WTZVcVZTUWk4eUo5eEVwNURoZnI0IiwiYW1yIjpbInB3ZCJdLCJhcHBpZCI6IjdmMmQxZThiLTQyMDktNDgyZi1iMWQ5LTQ3MGM5ODhhM2EwYSIsImFwcGlkYWNyIjoiMCIsImdpdmVuX25hbWUiOiJwZXJmNiIsImlwYWRkciI6IjUyLjMwLjIzMC4xNjMiLCJuYW1lIjoicGVyZjYiLCJvaWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJyaCI6IjAuQVZNQVZHUWkxdDZWNVVtbkphb0hqaEtBZ0lzZUxYOEpRaTlJc2RsSERKaUtPZ3BUQUtjLiIsInNjcCI6InVzZXIiLCJzdWIiOiJzOVR1MUdubFBjVXRlUVpoT2loU1VlY1JjRUlQM1Zwdk1rVjFQWDRLeUM0IiwidGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIiwidW5pcXVlX25hbWUiOiJwZXJmNkBtZWVuYWtzaGltdXJhbGlkaGFyYW5taW5kdHIub25taWNyb3NvZnQuY29tIiwidXBuIjoicGVyZjZAbWVlbmFrc2hpbXVyYWxpZGhhcmFubWluZHRyLm9ubWljcm9zb2Z0LmNvbSIsInV0aSI6InZxd0t3X2hfc2tHMzYyRzZkS1Y2QUEiLCJ2ZXIiOiIxLjAifQ.EPY4vL_FZi1RGEhqhugDlnvi_2DzM0XXlpRmwd3B80qaiA9A17LKK6vPmOysnYLwk240V9ydCqzZrW9Or3tJcOeYlXNJqBGWV9w1ArLWtgNelgSkXB5oMA-OfkNEaT7NLfbX_NyBY5qxt1Zey-mYDKLlRhn1H-oIZ2kgNBL_I55Uui9zKiMOkRfZdVub791ORQT_JisxtPM8KP-pRmotKCWDbCmoTwctSoYyMwdcSGEyL0qKhn2JP9-bho3nOVWLiVPLMH0IzJmAzqi1QzkLx1QaYcW9JRAUD66Qi08fDsW_468jd4HXC8rcDLh3-2hIXZ5XFABO5j_vJchwkrVAYg&token_type=Bearer&expires_in=4372&scope=https%3a%2f%2fmeenakshimuralidharanmindtr.onmicrosoft.com%2fec9d67a6-4db3-4c2b-9629-829003e10247%2fuser&client_info=eyJ1aWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJ1dGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIn0&state=eyJpZCI6ImZmZmVjMWNkLTlkNjEtNDZiNS1hYjlhLWJkZjVkNTRlOWRiYyIsInRzIjoxNjM1MjM1NzkxNTE4LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3d&session_state=3a1502e8-a1f1-4e56-8c72-f06f0fe190aa,14,0,0
1635235791820,191,S03_Drugs_T001g_Login_kmsi,200,OK,S03_Drugs 3-1,text,true,,38116,3432,1,6,https://login.microsoftonline.com/kmsi,189,0,0
1635235791547,466,S04_Person_T001g_Login_kmsi,200,OK,S04_Person 4-1,text,true,,38110,3428,1,6,https://login.microsoftonline.com/kmsi,463,0,0
1635235791754,504,S02_AncillaryData_T001f_Login_login,200,OK,S02_AncillaryData 2-1,text,true,,40626,3651,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,502,0,0
1635235791866,406,S05_Organization_T001f_Login_login,200,OK,S05_Organization 5-1,text,true,,40607,3651,1,6,https://login.microsoftonline.com/d6226454-95de-49e5-a725-aa078e128080/login,403,0,0
1635235791906,383,S06_Company_T001i_Login_authorize_3,200,OK,S06_Company 6-1,text,true,,9997,3954,1,6,https://ui1.prd.dna.informa-labs.com/#access_token=eyJ0eXAiOiJKV1QiLCJhbGciOiJSUzI1NiIsIng1dCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCIsImtpZCI6Imwzc1EtNTBjQ0g0eEJWWkxIVEd3blNSNzY4MCJ9.eyJhdWQiOiJodHRwczovL21lZW5ha3NoaW11cmFsaWRoYXJhbm1pbmR0ci5vbm1pY3Jvc29mdC5jb20vZWM5ZDY3YTYtNGRiMy00YzJiLTk2MjktODI5MDAzZTEwMjQ3IiwiaXNzIjoiaHR0cHM6Ly9zdHMud2luZG93cy5uZXQvZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwLyIsImlhdCI6MTYzNTIzNTQ5MSwibmJmIjoxNjM1MjM1NDkxLCJleHAiOjE2MzUyNDA2ODksImFjciI6IjEiLCJhaW8iOiJBVFFBeS84VEFBQUFDczI5Y3RHamZqZUp5Y3BnYU95SFRWK3YxNXNuT2d3N05RRUJpZ2tBdlEyTSs1b1Nxd0IxQlNxc2xiTXVPaTIxIiwiYW1yIjpbInB3ZCJdLCJhcHBpZCI6IjdmMmQxZThiLTQyMDktNDgyZi1iMWQ5LTQ3MGM5ODhhM2EwYSIsImFwcGlkYWNyIjoiMCIsImdpdmVuX25hbWUiOiJwZXJmNiIsImlwYWRkciI6IjUyLjMwLjIzMC4xNjMiLCJuYW1lIjoicGVyZjYiLCJvaWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJyaCI6IjAuQVZNQVZHUWkxdDZWNVVtbkphb0hqaEtBZ0lzZUxYOEpRaTlJc2RsSERKaUtPZ3BUQUtjLiIsInNjcCI6InVzZXIiLCJzdWIiOiJzOVR1MUdubFBjVXRlUVpoT2loU1VlY1JjRUlQM1Zwdk1rVjFQWDRLeUM0IiwidGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIiwidW5pcXVlX25hbWUiOiJwZXJmNkBtZWVuYWtzaGltdXJhbGlkaGFyYW5taW5kdHIub25taWNyb3NvZnQuY29tIiwidXBuIjoicGVyZjZAbWVlbmFrc2hpbXVyYWxpZGhhcmFubWluZHRyLm9ubWljcm9zb2Z0LmNvbSIsInV0aSI6Ilk5ejBMMXZNazBDSXVuRW5iNUtGQUEiLCJ2ZXIiOiIxLjAifQ.ODHPFkCVZxHnLt1KDkfR9IpDX5-uRH2Ymwv8RyJw6QAifmbes3dHwBmSLVgBMzil4FYzXREpSYcaPpifaBzS0g3PTX5Fi5IL3ZgyvXSOV9hDS7CJ19fCB-JLbtUesnYYkAHIZ4m_bVBa1pkEkdDMt_Mb1H0Bhr0HXQVMWKSq0nbgmLN7NgYOn_bZjqgaWq60y99Yi9KuKJ7KlWgD148LrpkuPOv3PNjuH74GysttgXv4F-Wj9DAwMqFGTH0iCwlgRzvirWoq12LY7WiW2GjSLID_MtHF11mRLRBlJXFZIUfqadGGYcz6kNUn1OAD6cp_qJTVBZ0nojDIVXUNaCCoMA&token_type=Bearer&expires_in=4897&scope=https%3a%2f%2fmeenakshimuralidharanmindtr.onmicrosoft.com%2fec9d67a6-4db3-4c2b-9629-829003e10247%2fuser&client_info=eyJ1aWQiOiI0NDE3ZmNiZS0xYmZlLTRmYWUtODZiYS03MmMyNTcyYjY4ZWYiLCJ1dGlkIjoiZDYyMjY0NTQtOTVkZS00OWU1LWE3MjUtYWEwNzhlMTI4MDgwIn0&state=eyJpZCI6IjE5YjM3NjE3LTU0NzItNDM3Yy1iZDU1LTM2ZjhjZDMwM2UyOCIsInRzIjoxNjM1MjM1NzkxOTA1LCJtZXRob2QiOiJyZWRpcmVjdEludGVyYWN0aW9uIn0%3d&session_state=3a1502e8-a1f1-4e56-8c72-f06f0fe190aa,367,0,0
